chr12	97468703	97471089
chr3	193660817	193662478
chr5	107299863	107302976
chr21	34465959	34469066
chr2	50840428	50844037
chr9	3401031	3402562
chr6	135601698	135604052
chr6	23180012	23182186
chr12	103405885	103408290
chr6	163276830	163279930
chr9	84264195	84266950
chr9	82276120	82278534
chr4	153287655	153290517
chr18	42322323	42326001
chr18	42942363	42944135
chr8	59168210	59170121
chr6	38358690	38360084
chr1	204423958	204424935
chr14	80095739	80097310
chr4	90917033	90921053
chr5	124330649	124332930
chr10	11721307	11722768
chr16	61057518	61059625
chr18	49572585	49574511
chr2	3268196	3270849
chr2	151182874	151185472
chr3	63672828	63674786
chr1	33828789	33830947
chr4	126439832	126442014
chr6	3349397	3352257
chr13	43167371	43169597
chr13	78406128	78407714
chr18	56471647	56474866
chr9	98274342	98275314
chr7	155264047	155265809
chr5	50854444	50856213
chr7	69596979	69598263
chr5	131600830	131602104
chr1	62053433	62055908
chr4	54061474	54065280
chr3	102386162	102388382
chr3	55524543	55526260
chr14	75724424	75726998
chr2	5549618	5553025
chr17	13015647	13018459
chr12	67127104	67129730
chr15	74870847	74872794
chr13	31364918	31367891
chr17	63161262	63164266
chr14	29857930	29860548
chr2	104353933	104357342
chr2	8781394	8783591
chr2	104578156	104580488
chr11	31895594	31899062
chr12	17171711	17174776
chr6	19719222	19722910
chr2	105044282	105047512
chr2	60498057	60502013
chr18	53018678	53020044
chr14	36911162	36914360
chr14	29710885	29713340
chr12	103405110	103408796
chr3	193929360	193931457
chr18	23044107	23046853
chr4	109254340	109257033
chr1	38835996	38838106
chr21	34221456	34223948
chr10	119725799	119727161
chr2	105464986	105467538
chr2	104686690	104688638
chr2	104016646	104019824
chr3	28033828	28035751
chr22	46240915	46242300
chr3	193489359	193491333
chr6	97912825	97915982
chr18	23432723	23434825
chr13	28318579	28320134
chr12	114101195	114103805
chr3	147563409	147566604
chr12	516066	518656
chr12	103570982	103573398
chr5	91927845	91931024
chr2	212254840	212257158
chr14	57320664	57324319
chr2	103768696	103772482
chr4	124383428	124386454
chr9	81052204	81055820
chr10	35925382	35927242
chr10	36072272	36074291
chr9	100548556	100549640
chr9	100624863	100626679
chr9	100636218	100637962
chr8	92609272	92613421
chr14	61120199	61122451
chr15	40383560	40386138
chr4	151096473	151099299
chr1	9431127	9432834
chr7	5671918	5676544
chr9	118227846	118230333
chr7	93975962	93978880
chr7	90765382	90768454
chr14	54035953	54040896
chr7	90797871	90800712
chr11	116521882	116522627
chr7	90777214	90780836
chr18	25663863	25668856
chr18	25500905	25504214
chr5	55896173	55899069
chr5	141930055	141932276
chr11	125927055	125930318
chr7	95874847	95878101
chr5	124651163	124654187
chr6	140207977	140211769
chr22	28746697	28748395
chr3	114936330	114938229
chr18	19338952	19341922
chr4	56919589	56923793
chr2	85997467	86001005
chr18	22808334	22809984
chr17	57914612	57916949
chr14	75703373	75705053
chr8	93030368	93033345
chr7	35412725	35416349
chr7	69399070	69400682
chr8	37683090	37685347
chr18	20049644	20052904
chr4	53942283	53944297
chr14	23906587	23908214
chr1	113540056	113542020
chr12	114370126	114372056
chr17	27994702	27996874
chr7	25533607	25536880
chr10	77793903	77797889
chr10	78156517	78158752
chr21	28326327	28327753
chr15	94524574	94527142
chr14	68842757	68845775
chr6	111871688	111876668
chr10	71335775	71338729
chr1	18958671	18960284
chr14	22171275	22173297
chr4	155533850	155535022
chr4	155580703	155582056
chr8	130644090	130647317
chr8	33891203	33892738
chr9	100636218	100640509
chr11	16190865	16192453
chr12	103613944	103615320
chr16	73362809	73364292
chr17	32077519	32078677
chr18	49279374	49281480
chr5	106909516	106911012
chr9	2240936	2242833
chrX	150407692	150409052
chr3	50636478	50640158
chr11	75264066	75266752
chr2	241197357	241200155
chr18	12277696	12281650
chr5	148801693	148805076
chr7	158888320	158891362
chr19	11251931	11254703
chr11	65254704	65258394
chr16	66937076	66939560
chr10	134442029	134446812
chr2	218801171	218803563
chr1	230984523	230987981
chr10	80980316	80984042
chr17	37831124	37834530
chr5	77141743	77145131
chr14	57474144	57478090
chr7	115451531	115454796
chr8	106602865	106607408
chr2	145339602	145341530
chr7	121967528	121971078
chr21	39227606	39229223
chr5	172198673	172201009
chr7	95236622	95240458
chr16	89057397	89061023
chr17	61751592	61755090
chr1	44500383	44503337
chr11	33964286	33967857
chr11	8226046	8230683
chr20	49306307	49309162
chr1	181121049	181123654
chr10	94513996	94517989
chr2	170869607	170871165
chr12	54426638	54427789
chr15	44171247	44173891
chr8	142421347	142426352
chr2	232527256	232532109
chr6	35457129	35460603
chr19	13163511	13167355
chr14	77506871	77511353
chr1	3262093	3266365
chr11	119759730	119763658
chr17	17439186	17444187
chr2	96923702	96927090
chr11	69308185	69312534
chr6	150496683	150499601
chr14	100039652	100044326
chr15	99257740	99262228
chr2	101726098	101729492
chr2	120244633	120249040
chr2	238522379	238526567
chr19	41936986	41938891
chr10	93348489	93351723
chr2	238221820	238225273
chr6	164382342	164386389
chr10	3087624	3090443
chr16	82767609	82770047
chr3	37805999	37809080
chr8	30135042	30138909
chr9	134110296	134115184
chr2	47295775	47299432
chr2	238803368	238807597
chr20	56014710	56019293
chr10	79972390	79977332
chr11	17434517	17436675
chr4	6298741	6300938
chr10	114757704	114758656
chr3	158486256	158493372
chr3	80596701	80604762
chr5	176076732	176078530
chr22	21953368	21954302
chr2	159885988	159889012
chr17	45368528	45369514
chr2	68419973	68421991
chr10	22981895	22983289
chr20	30261538	30264882
chr7	50564242	50565706
chr6	4358582	4359930
chr6	7163950	7166054
chr9	38038695	38040099
chr6	84761493	84763345
chr6	52253728	52256212
chr10	46052882	46055670
chr1	246469251	246471350
chr7	115993663	115997109
chr11	69054197	69056378
chr7	135742628	135745716
chr12	54412238	54415445
chr7	139910588	139914247
chr21	35915964	35919662
chr1	38728185	38732516
chr1	212704746	212707293
chr11	44289927	44293764
chr1	10795106	10799241
chr11	16913136	16917745
chr4	148973160	148977273
chr20	31563918	31568870
chr3	171039744	171043753
chr1	11906876	11908666
chr1	11945528	11949490
chr1	147220710	147225901
chr1	156072303	156076849
chr1	230886439	230890074
chr1	236851383	236853715
chr1	237160612	237163517
chr1	237174518	237176845
chr10	75723857	75727727
chr10	88443829	88449326
chr11	19194084	19196536
chr11	19227932	19231643
chr12	111356757	111359191
chr12	22044071	22045600
chr14	23873777	23878652
chr14	76459638	76463620
chr15	63382545	63386341
chr15	73666606	73670858
chr18	29066159	29070306
chr2	220293872	220296961
chr2	71718006	71721213
chr20	32009624	32013185
chr21	35706876	35710787
chr3	38619853	38622987
chr3	52461982	52465131
chr5	137029967	137032927
chr5	172692201	172696969
chr6	118857205	118859776
chr6	7561160	7562735
chr7	150659986	150663432
chr7	151383342	151387674
chr7	151450033	151453713
chr7	151453949	151457105
chr8	11557315	11561006
chr8	11596784	11601556
chr9	139462959	139468347
chr1	109795696	109798850
chr10	79935570	79940095
chr20	31112334	31117114
chr5	176816376	176819189
chr15	31595790	31600208
chr22	32019365	32023822
chr1	109816874	109818905
chr3	38572887	38576032
chr3	38584158	38586744
chr3	38763627	38768407
chr1	26419853	26424743
chr7	35424312	35427325
chr11	10372744	10374700
chr17	53361463	53363899
chr7	96124918	96125415
chr7	96075405	96075991
chr7	69325868	69327684
chr7	69646374	69649029
chr7	69720457	69721867
chr7	69731835	69734096
chr6	100904128	100905067
chr2	122712120	122715253
chr5	125344507	125346243
chr10	43581812	43582888
chr10	43447274	43448627
chr7	84442634	84444146
chr14	23911613	23912923
chr4	23932061	23933692
chr10	97267716	97269342
chr1	214280595	214282080
chr1	225954390	225955885
chr2	20778294	20779806
chr4	47826466	47828052
chr12	111366525	111369682
chr10	43476085	43477685
chr10	43551890	43553889
chr7	95256851	95261581
chr15	88943403	88946491
chr8	1980727	1986422
chr22	18267677	18270858
chr2	42190023	42195800
